genomes	D_Alanine0	D_Glutamate0	D_Methionine0	D_Serine0	Glycine0	L_Alanine0	L_Arginine0	L_Asparagine0	L_Aspartate0	L_Cysteine0	L_Glutamate0	L_Glutamine0	L_Histidine0	L_Isoleucine0	L_Leucine0	L_Lysine0	L_Methionine0	L_Phenylalanine0	L_Proline0	L_Serine0	L_Threonine0	L_Tryptophan0	L_Tyrosine0	L_Valine0	Choline0	Citrulline0	Hypoxanthine0	Inosine0	Tyramine0	D_Lactate0	L_Lactate0	Butyrate0	Formate0	Fumarate0	Propionate0	Chorismate0	Succinate0	Urocanate0	Adenine0	AMP0	UMP0	Uracil0	B1_Thiamin0	B2_Riboflavin0	B3_Niacin0	B6_Pyridoxal0	B7_BIOT0	B9_Folate0	Ethanol0	GABA0	H2O20	TMAO0	D_Alanine1	D_Glutamate1	D_Methionine1	D_Serine1	Glycine1	L_Alanine1	L_Arginine1	L_Asparagine1	L_Aspartate1	L_Cysteine1	L_Glutamate1	L_Glutamine1	L_Histidine1	L_Isoleucine1	L_Leucine1	L_Lysine1	L_Methionine1	L_Phenylalanine1	L_Proline1	L_Serine1	L_Threonine1	L_Tryptophan1	L_Tyrosine1	L_Valine1	Choline1	Citrulline1	Hypoxanthine1	Inosine1	Tyramine1	D_Lactate1	L_Lactate1	Butyrate1	Formate1	Fumarate1	Propionate1	Chorismate1	Succinate1	Urocanate1	Adenine1	AMP1	UMP1	Uracil1	B1_Thiamin1	B2_Riboflavin1	B3_Niacin1	B6_Pyridoxal1	B7_BIOT1	B9_Folate1	Ethanol1	GABA1	H2O21	TMAO1	D_Alanine2	D_Glutamate2	D_Methionine2	D_Serine2	Glycine2	L_Alanine2	L_Arginine2	L_Asparagine2	L_Aspartate2	L_Cysteine2	L_Glutamate2	L_Glutamine2	L_Histidine2	L_Isoleucine2	L_Leucine2	L_Lysine2	L_Methionine2	L_Phenylalanine2	L_Proline2	L_Serine2	L_Threonine2	L_Tryptophan2	L_Tyrosine2	L_Valine2	Choline2	Citrulline2	Hypoxanthine2	Inosine2	Tyramine2	D_Lactate2	L_Lactate2	Butyrate2	Formate2	Fumarate2	Propionate2	Chorismate2	Succinate2	Urocanate2	Adenine2	AMP2	UMP2	Uracil2	B1_Thiamin2	B2_Riboflavin2	B3_Niacin2	B6_Pyridoxal2	B7_BIOT2	B9_Folate2	Ethanol2	GABA2	H2O22	TMAO2
1590.338	0.383	0.3591	0.231	0.3569	0.2618	0.383	0.2397	0.1722	0.2162	0.3502	0.2791	0.1943	0.367	0.2653	0.3042	0.3048	0.2338	0.2632	0.3173	0.3661	0.3921	0.232	0.265	0.3521	0.2207	0.2016	0.4122	0.3513	0.2815	0.4283	0.4642	0.3263	0.3934	0.1276	0.4388	0.2942	0.1818	0.3403	0.1556	0.284	0.3618	0.3951	0.1989	0.2852	0.2283	0.308	0.1607	0.2392	0.4752	0.225	0.3229	0.2571	0.383	0.3591	0.231	0.3004	0.2618	0.383	0.2225	0.1722	0.2162	0.3365	0.2791	0.1943	0.3606	0.2322	0.3042	0.3198	0.2338	0.2556	0.3173	0.3081	0.3379	0.232	0.2282	0.3521	0.1881	0.1543	0.4122	0.2866	0.2371	0.3698	0.3591	0.2437	0.4424	0.1276	0.3213	0.319	0.1818	0.3403	0.1556	0.284	0.3743	0.3951	0.2062	0.2852	0.1959	0.3356	0.1642	0.2392	0.4378	0.225	0.3711	0.2395	0.383	0.3591	0.231	0.2534	0.2618	0.383	0.2545	0.1722	0.2162	0.3645	0.2791	0.1943	0.3606	0.3064	0.3042	0.3184	0.2338	0.2706	0.3173	0.2581	0.4013	0.232	0.2457	0.3521	0.2285	0.2514	0.4122	0.3495	0.2539	0.334	0.3326	0.3245	0.3455	0.1276	0.3825	0.2807	0.1818	0.3403	0.1556	0.284	0.3618	0.3951	0.1855	0.3259	0.2377	0.2857	0.201	0.2392	0.4442	0.225	0.3203	0.2462
1590.339	0.3831	0.3591	0.2255	0.3387	0.262	0.3831	0.2414	0.1637	0.1685	0.374	0.2792	0.1795	0.3637	0.3351	0.2848	0.2761	0.2282	0.2777	0.3174	0.357	0.3982	0.2363	0.264	0.3521	0.2154	0.2313	0.4225	0.3481	0.2528	0.4167	0.3846	0.3261	0.3747	0.1281	0.4031	0.3178	0.1825	0.3681	0.1559	0.3283	0.4771	0.3952	0.1991	0.2854	0.2333	0.3331	0.1606	0.2394	0.4364	0.225	0.319	0.2744	0.3831	0.3591	0.2255	0.3776	0.262	0.3831	0.2226	0.1637	0.1685	0.3431	0.2792	0.1795	0.3637	0.2679	0.2848	0.2944	0.2282	0.2619	0.3174	0.4028	0.3374	0.2391	0.2437	0.3521	0.1703	0.1543	0.4225	0.2809	0.2052	0.3697	0.359	0.2439	0.4427	0.1281	0.3208	0.3234	0.1825	0.3681	0.1559	0.3283	0.4771	0.3952	0.1973	0.2854	0.199	0.3281	0.1642	0.2394	0.4438	0.225	0.3881	0.2399	0.3831	0.3591	0.2255	0.2563	0.262	0.3831	0.2579	0.1637	0.1685	0.3667	0.2792	0.1795	0.3637	0.3097	0.2848	0.2991	0.2282	0.2702	0.3174	0.261	0.4118	0.2363	0.2462	0.3521	0.24	0.2559	0.4225	0.3384	0.2475	0.326	0.349	0.3247	0.3462	0.1281	0.386	0.2842	0.1825	0.3681	0.1559	0.3283	0.4771	0.3952	0.1909	0.3304	0.238	0.2821	0.2304	0.2394	0.4518	0.225	0.3169	0.2465
1590.340	0.383	0.359	0.222	0.3448	0.2274	0.383	0.2758	0.1732	0.2133	0.3521	0.2791	0.1951	0.3717	0.3349	0.2844	0.29	0.2247	0.2982	0.3173	0.3539	0.4282	0.2369	0.3069	0.3521	0.2179	0.2315	0.4439	0.348	0.24	0.4169	0.3848	0.3262	0.3749	0.2735	0.3783	0.3352	0.1755	0.3374	0.1448	0.328	0.4769	0.3923	0.1958	0.2527	0.2754	0.2908	0.1589	0.3042	0.4753	0.2305	0.2769	0.2746	0.383	0.359	0.222	0.3526	0.2274	0.383	0.2724	0.1732	0.2133	0.3349	0.2791	0.1951	0.3717	0.2315	0.2844	0.2923	0.2247	0.2675	0.3173	0.3711	0.3586	0.2369	0.3064	0.3521	0.1663	0.1506	0.4439	0.3143	0.2879	0.3737	0.3527	0.2443	0.4428	0.2735	0.3175	0.3352	0.1755	0.3374	0.1448	0.328	0.4769	0.3923	0.218	0.2653	0.2525	0.33	0.1606	0.3042	0.4394	0.2305	0.3755	0.2368	0.383	0.359	0.222	0.3905	0.2274	0.383	0.275	0.1732	0.2133	0.3689	0.2791	0.1951	0.3717	0.3094	0.2844	0.3277	0.2247	0.3012	0.3173	0.3992	0.409	0.2369	0.3206	0.3521	0.2139	0.2556	0.4439	0.3335	0.2873	0.3219	0.3487	0.3246	0.3461	0.2735	0.383	0.3352	0.1755	0.3374	0.1448	0.328	0.4769	0.3923	0.1973	0.2653	0.2742	0.264	0.2035	0.3042	0.4512	0.2305	0.2596	0.2462
1590.341	0.382	0.3595	0.229	0.3386	0.262	0.382	0.2299	0.1632	0.1636	0.3327	0.2796	0.1791	0.3406	0.2899	0.3176	0.2751	0.2317	0.288	0.3177	0.3476	0.3924	0.2359	0.2395	0.3522	0.2241	0.2332	0.4263	0.3122	0.294	0.3914	0.3574	0.3092	0.4134	0.1683	0.3504	0.285	0.1743	0.3653	0.1449	0.2841	0.3617	0.4018	0.1956	0.2672	0.204	0.2606	0.1688	0.2327	0.4562	0.226	0.3857	0.2367	0.382	0.3595	0.229	0.3778	0.262	0.382	0.2215	0.1632	0.1636	0.3353	0.2796	0.1791	0.3406	0.2318	0.3176	0.3119	0.2317	0.2645	0.3177	0.403	0.3412	0.2359	0.2636	0.3522	0.2085	0.1505	0.4263	0.2775	0.2384	0.3637	0.3527	0.3192	0.455	0.1683	0.3178	0.3186	0.1743	0.3653	0.1449	0.2841	0.3742	0.4018	0.2013	0.2812	0.1956	0.2856	0.1688	0.2327	0.3153	0.226	0.3767	0.2253	0.382	0.3595	0.229	0.252	0.262	0.382	0.2789	0.1632	0.1636	0.3608	0.2796	0.1791	0.3406	0.3076	0.3176	0.2992	0.2317	0.28	0.3177	0.2567	0.4075	0.2387	0.2522	0.3522	0.2311	0.2532	0.4263	0.345	0.2854	0.3302	0.3389	0.3415	0.4075	0.1683	0.3812	0.278	0.1743	0.3653	0.1449	0.2841	0.3742	0.4018	0.1941	0.3247	0.2375	0.2809	0.2042	0.2327	0.4474	0.226	0.3981	0.2463
1590.342	0.382	0.3595	0.2286	0.3476	0.262	0.382	0.2299	0.1632	0.1636	0.3327	0.2796	0.1791	0.3406	0.2833	0.3176	0.2746	0.2313	0.288	0.3177	0.3476	0.3917	0.2359	0.2395	0.3522	0.2241	0.2332	0.4263	0.3122	0.294	0.3914	0.3574	0.3092	0.4125	0.1683	0.3497	0.285	0.1743	0.3653	0.1449	0.274	0.3617	0.4018	0.1972	0.2812	0.204	0.2606	0.1688	0.2327	0.4562	0.226	0.3857	0.2367	0.382	0.3595	0.2286	0.3778	0.262	0.382	0.2215	0.1632	0.1636	0.3353	0.2796	0.1791	0.3406	0.2673	0.3176	0.3113	0.2313	0.2684	0.3177	0.403	0.3405	0.2359	0.2636	0.3522	0.2085	0.1505	0.4263	0.2704	0.2384	0.3637	0.3527	0.3192	0.455	0.1683	0.317	0.3186	0.1743	0.3653	0.1449	0.274	0.3617	0.4018	0.2013	0.2812	0.1956	0.2856	0.1726	0.2327	0.3153	0.226	0.3767	0.2224	0.382	0.3595	0.2286	0.252	0.262	0.382	0.2789	0.1632	0.1636	0.3608	0.2796	0.1791	0.3406	0.3069	0.3176	0.2987	0.2313	0.2765	0.3177	0.2567	0.4069	0.2359	0.2486	0.3522	0.2311	0.2532	0.4263	0.345	0.2898	0.3302	0.3378	0.3415	0.4075	0.1683	0.3805	0.278	0.1743	0.3653	0.1449	0.2841	0.3617	0.4018	0.1941	0.3247	0.2375	0.2809	0.2021	0.2327	0.4474	0.226	0.3981	0.2463
1590.343	0.382	0.3595	0.2286	0.3476	0.262	0.382	0.2299	0.1632	0.1636	0.3327	0.2796	0.1791	0.3406	0.2833	0.3176	0.2746	0.2313	0.288	0.3177	0.3569	0.3917	0.2359	0.2395	0.3522	0.2295	0.2332	0.4263	0.3122	0.294	0.3914	0.3574	0.3092	0.4125	0.1683	0.3497	0.285	0.1743	0.3653	0.1449	0.2841	0.3742	0.4018	0.1972	0.2812	0.204	0.2606	0.1688	0.2327	0.4562	0.226	0.3922	0.2367	0.382	0.3595	0.2286	0.3778	0.262	0.382	0.2215	0.1632	0.1636	0.3353	0.2796	0.1791	0.3406	0.2673	0.3176	0.3113	0.2313	0.2684	0.3177	0.403	0.3405	0.2359	0.2636	0.3522	0.2085	0.1505	0.4263	0.2775	0.2384	0.3738	0.3527	0.3192	0.455	0.1683	0.317	0.3186	0.1743	0.3653	0.1449	0.2841	0.3617	0.4018	0.2041	0.2672	0.1956	0.2856	0.1726	0.2327	0.3153	0.226	0.3767	0.2224	0.382	0.3595	0.2286	0.252	0.262	0.382	0.2789	0.1632	0.1636	0.3608	0.2796	0.1791	0.3406	0.3069	0.3176	0.2987	0.2313	0.2765	0.3177	0.2567	0.4069	0.2359	0.2486	0.3522	0.2367	0.2532	0.4263	0.345	0.2898	0.3302	0.3389	0.3415	0.4075	0.1683	0.3805	0.278	0.1743	0.3653	0.1449	0.274	0.3742	0.4018	0.1941	0.3247	0.2375	0.2809	0.2021	0.2327	0.4474	0.226	0.3981	0.2463
1590.344	0.3836	0.3633	0.2286	0.3476	0.2625	0.3836	0.2302	0.1637	0.1643	0.333	0.2841	0.1795	0.341	0.2837	0.3183	0.2749	0.2313	0.2844	0.3195	0.3569	0.3921	0.2361	0.2635	0.353	0.2295	0.2336	0.426	0.3117	0.2943	0.3914	0.3574	0.3097	0.4126	0.169	0.3501	0.2854	0.1754	0.3657	0.1449	0.2841	0.3617	0.4014	0.2096	0.274	0.2043	0.2606	0.1691	0.2329	0.4562	0.2292	0.3858	0.2463	0.3836	0.3633	0.2286	0.3778	0.2625	0.3836	0.2218	0.1637	0.1643	0.3357	0.2841	0.1795	0.341	0.2315	0.3183	0.3117	0.2313	0.2687	0.3195	0.403	0.3409	0.2361	0.2338	0.353	0.2085	0.1511	0.426	0.2781	0.2387	0.3637	0.3527	0.3196	0.4552	0.169	0.3175	0.3191	0.1754	0.3657	0.1449	0.274	0.3617	0.4014	0.2157	0.2812	0.196	0.2856	0.1729	0.2329	0.3163	0.2292	0.3768	0.2196	0.3836	0.3633	0.2286	0.252	0.2625	0.3836	0.2561	0.1637	0.1643	0.3612	0.2841	0.1795	0.341	0.3073	0.3183	0.299	0.2313	0.2803	0.3195	0.2567	0.4073	0.2361	0.2525	0.353	0.2396	0.2536	0.426	0.345	0.2901	0.3302	0.3389	0.342	0.4076	0.169	0.3809	0.2783	0.1754	0.3657	0.1449	0.274	0.3617	0.4014	0.1914	0.3247	0.2379	0.2875	0.2023	0.2329	0.4474	0.2292	0.3983	0.2466
1590.345	0.3831	0.3593	0.2218	0.358	0.2619	0.3831	0.222	0.1726	0.2125	0.3555	0.2794	0.1946	0.3406	0.2584	0.2862	0.2842	0.2245	0.2546	0.3176	0.367	0.3919	0.2388	0.2685	0.3522	0.2242	0.19	0.3608	0.3287	0.2434	0.3158	0.4039	0.3397	0.3672	0.1687	0.3277	0.2872	0.175	0.3376	0.1449	0.2739	0.3743	0.3912	0.1988	0.2813	0.2013	0.3007	0.1593	0.237	0.4534	0.2252	0.3796	0.2371	0.3831	0.3593	0.2218	0.3778	0.2619	0.3831	0.2207	0.1726	0.2125	0.3354	0.2794	0.1946	0.3406	0.2678	0.2862	0.3105	0.2245	0.2799	0.3176	0.403	0.3407	0.2388	0.268	0.3522	0.1674	0.1506	0.3608	0.2872	0.2317	0.3638	0.3528	0.2444	0.4428	0.1687	0.3175	0.319	0.175	0.3376	0.1449	0.2739	0.3618	0.3912	0.2002	0.2741	0.1959	0.3358	0.161	0.237	0.434	0.2252	0.3597	0.2398	0.3831	0.3593	0.2218	0.2522	0.2619	0.3831	0.2547	0.1726	0.2125	0.361	0.2794	0.1946	0.3406	0.306	0.2862	0.3165	0.2245	0.2709	0.3176	0.2568	0.4059	0.2388	0.2461	0.3522	0.2369	0.2517	0.3608	0.345	0.2509	0.3303	0.3379	0.3252	0.3461	0.1687	0.3796	0.2784	0.175	0.3376	0.1449	0.2739	0.3743	0.3912	0.1888	0.3233	0.2378	0.2859	0.2038	0.237	0.4449	0.2252	0.2613	0.2463
1590.346	0.3831	0.3593	0.2218	0.3581	0.2619	0.3831	0.2192	0.1726	0.2125	0.3555	0.2794	0.1948	0.3461	0.2584	0.2862	0.2842	0.2245	0.2546	0.3175	0.3581	0.3919	0.236	0.2685	0.3522	0.2243	0.19	0.3608	0.3282	0.2434	0.3158	0.4039	0.3398	0.3672	0.1687	0.3277	0.2872	0.175	0.3306	0.1449	0.3285	0.4772	0.3912	0.1972	0.2741	0.2013	0.303	0.1628	0.237	0.4534	0.2252	0.3859	0.2371	0.3831	0.3593	0.2218	0.3778	0.2619	0.3831	0.2207	0.1726	0.2125	0.3354	0.2794	0.1948	0.3461	0.2679	0.2862	0.3105	0.2245	0.2762	0.3175	0.403	0.3407	0.236	0.268	0.3522	0.1715	0.1506	0.3608	0.2871	0.2317	0.3739	0.3528	0.2445	0.4428	0.1687	0.3176	0.319	0.175	0.3306	0.1449	0.3285	0.4772	0.3912	0.2051	0.2741	0.1959	0.3296	0.1593	0.237	0.434	0.2252	0.3597	0.2429	0.3831	0.3593	0.2218	0.2522	0.2619	0.3831	0.2547	0.1726	0.2125	0.361	0.2794	0.1948	0.3461	0.3061	0.2862	0.3165	0.2245	0.2709	0.3175	0.2568	0.4059	0.236	0.2461	0.3522	0.2369	0.2517	0.3608	0.3451	0.251	0.3303	0.3391	0.3253	0.3461	0.1687	0.3796	0.2784	0.175	0.3306	0.1449	0.3285	0.4772	0.3912	0.1878	0.3171	0.2413	0.2819	0.2039	0.237	0.4449	0.2252	0.2771	0.2463
1590.347	0.382	0.3595	0.2286	0.3476	0.262	0.382	0.2299	0.1632	0.1636	0.3327	0.2796	0.1912	0.3406	0.2833	0.3176	0.2746	0.2313	0.288	0.3177	0.3476	0.3917	0.2359	0.2395	0.3522	0.2295	0.2332	0.4263	0.3116	0.294	0.3914	0.3574	0.3092	0.4125	0.1683	0.3497	0.285	0.1743	0.3653	0.1449	0.2841	0.3617	0.4018	0.1967	0.2672	0.204	0.2606	0.1726	0.2327	0.4562	0.226	0.3857	0.2367	0.382	0.3595	0.2286	0.3778	0.262	0.382	0.2215	0.1632	0.1636	0.3353	0.2796	0.1791	0.3406	0.2673	0.3176	0.3113	0.2313	0.2645	0.3177	0.403	0.3405	0.2359	0.2636	0.3522	0.2085	0.1505	0.4263	0.2704	0.2384	0.3637	0.3527	0.3192	0.455	0.1683	0.317	0.3186	0.1743	0.3653	0.1449	0.2841	0.3617	0.4018	0.2029	0.2812	0.1956	0.2927	0.1688	0.2327	0.3153	0.226	0.3711	0.2253	0.382	0.3595	0.2286	0.252	0.262	0.382	0.2789	0.1632	0.1636	0.3608	0.2796	0.1791	0.3406	0.3069	0.3176	0.2987	0.2313	0.28	0.3177	0.2567	0.4069	0.2359	0.2522	0.3522	0.2367	0.2532	0.4263	0.345	0.2854	0.3302	0.3389	0.3415	0.4075	0.1683	0.3805	0.278	0.1743	0.3653	0.1449	0.274	0.3617	0.4018	0.1941	0.3125	0.2375	0.2809	0.2021	0.2327	0.4474	0.226	0.3981	0.2463
1590.348	0.3832	0.3593	0.2275	0.3386	0.2619	0.3832	0.2291	0.1727	0.2126	0.3709	0.2794	0.1947	0.3459	0.3322	0.2862	0.2846	0.2301	0.2709	0.3176	0.3569	0.3961	0.236	0.2611	0.3522	0.2069	0.2313	0.3608	0.343	0.2494	0.4112	0.3791	0.3263	0.3748	0.1687	0.3775	0.3145	0.175	0.3369	0.1449	0.3283	0.4769	0.3912	0.1979	0.2673	0.2299	0.3328	0.1625	0.237	0.4676	0.2249	0.2633	0.2744	0.3832	0.3593	0.2275	0.3778	0.2619	0.3832	0.2207	0.1727	0.2126	0.3354	0.2794	0.1947	0.3459	0.2323	0.2862	0.311	0.2301	0.2762	0.3176	0.403	0.3414	0.236	0.2679	0.3522	0.1675	0.1506	0.3608	0.2854	0.229	0.3638	0.3528	0.244	0.4428	0.1687	0.3184	0.3191	0.175	0.3369	0.1449	0.3283	0.4769	0.3912	0.2062	0.2742	0.1959	0.3219	0.1589	0.237	0.4338	0.2249	0.3656	0.2398	0.3832	0.3593	0.2275	0.2522	0.2619	0.3832	0.2546	0.1727	0.2126	0.361	0.2794	0.1947	0.3459	0.3066	0.2862	0.317	0.2301	0.2708	0.3176	0.2568	0.4064	0.236	0.246	0.3522	0.2314	0.2515	0.3608	0.345	0.2509	0.3303	0.3379	0.3246	0.3461	0.1687	0.3802	0.2784	0.175	0.3369	0.1449	0.3283	0.4769	0.3912	0.1825	0.3232	0.2413	0.2816	0.2056	0.237	0.4446	0.2249	0.2613	0.2463
1590.349	0.383	0.359	0.2233	0.3445	0.2273	0.383	0.271	0.1756	0.2284	0.352	0.2791	0.1968	0.3738	0.3349	0.2844	0.3013	0.226	0.298	0.3174	0.3631	0.4281	0.2368	0.3067	0.3521	0.224	0.2313	0.4439	0.348	0.2429	0.4166	0.3846	0.3262	0.3637	0.2732	0.3783	0.3351	0.1749	0.3419	0.1448	0.328	0.4768	0.3923	0.2224	0.2792	0.2753	0.2907	0.1624	0.304	0.423	0.2249	0.2544	0.2743	0.383	0.359	0.2233	0.3615	0.2273	0.383	0.2724	0.1756	0.2284	0.3348	0.2791	0.1968	0.3738	0.2315	0.2844	0.3016	0.226	0.2835	0.3174	0.371	0.3585	0.2395	0.2649	0.3521	0.1663	0.1506	0.4439	0.3116	0.2917	0.3737	0.3527	0.2439	0.3534	0.2732	0.3175	0.3351	0.1749	0.3419	0.1448	0.328	0.4768	0.3923	0.217	0.2652	0.2524	0.3299	0.1589	0.304	0.4393	0.2249	0.3754	0.2397	0.383	0.359	0.2233	0.3821	0.2273	0.383	0.2791	0.1756	0.2284	0.3689	0.2791	0.1968	0.3738	0.3093	0.2844	0.3226	0.226	0.297	0.3174	0.3904	0.4089	0.2368	0.3204	0.3521	0.2112	0.2555	0.4439	0.3335	0.2871	0.3218	0.3486	0.3245	0.3499	0.2732	0.383	0.3351	0.1749	0.3419	0.1448	0.328	0.4768	0.3923	0.2191	0.2792	0.2741	0.2639	0.2014	0.304	0.4512	0.2249	0.2748	0.2461
1590.350	0.3832	0.3593	0.2275	0.3475	0.2619	0.3832	0.2368	0.1727	0.2126	0.3709	0.2794	0.2074	0.3459	0.3322	0.2862	0.2846	0.2301	0.2709	0.3176	0.3569	0.3961	0.236	0.2611	0.3522	0.2069	0.2313	0.3608	0.3518	0.2527	0.4112	0.3791	0.3263	0.3748	0.1687	0.3775	0.3145	0.175	0.3369	0.1449	0.3286	0.4771	0.3912	0.1959	0.2814	0.2333	0.3329	0.1625	0.237	0.4676	0.2249	0.256	0.2744	0.3832	0.3593	0.2275	0.3778	0.2619	0.3832	0.2207	0.1727	0.2126	0.3354	0.2794	0.1947	0.3459	0.2323	0.2862	0.311	0.2301	0.2799	0.3176	0.403	0.3414	0.236	0.2679	0.3522	0.1716	0.1506	0.3608	0.2854	0.229	0.3739	0.3528	0.244	0.4428	0.1687	0.3184	0.3191	0.175	0.3369	0.1449	0.3286	0.4771	0.3912	0.1986	0.2814	0.1959	0.3279	0.1589	0.237	0.4338	0.2249	0.3656	0.2398	0.3832	0.3593	0.2275	0.2522	0.2619	0.3832	0.2546	0.1727	0.2126	0.361	0.2794	0.1947	0.3459	0.3066	0.2862	0.317	0.2301	0.2708	0.3176	0.2568	0.4064	0.236	0.246	0.3522	0.237	0.2515	0.3608	0.345	0.2509	0.3303	0.339	0.3246	0.3461	0.1687	0.3802	0.2784	0.175	0.3369	0.1449	0.3286	0.4771	0.3912	0.1877	0.3232	0.2413	0.2883	0.2035	0.2386	0.4446	0.2249	0.2472	0.2463
1590.351	0.3831	0.3593	0.2219	0.3536	0.2276	0.3831	0.2623	0.1727	0.2125	0.3511	0.2794	0.1947	0.3459	0.2887	0.2848	0.3026	0.2246	0.2949	0.3176	0.3713	0.3984	0.2369	0.2693	0.3521	0.2214	0.239	0.361	0.3516	0.2604	0.4017	0.402	0.3187	0.394	0.2733	0.3583	0.3313	0.1749	0.3368	0.1449	0.3284	0.4771	0.3924	0.1957	0.2654	0.2755	0.259	0.1626	0.3102	0.4751	0.225	0.2635	0.2661	0.3831	0.3593	0.2219	0.3615	0.231	0.3831	0.2275	0.1727	0.2125	0.334	0.2794	0.1947	0.3459	0.2318	0.2848	0.2922	0.2246	0.2685	0.3176	0.371	0.3589	0.2396	0.3033	0.3521	0.1715	0.1506	0.361	0.3141	0.2541	0.3636	0.3527	0.222	0.4428	0.2733	0.3178	0.3313	0.1749	0.3368	0.1449	0.3284	0.4771	0.3924	0.2132	0.2654	0.2526	0.3099	0.159	0.3102	0.4335	0.225	0.3652	0.2398	0.3831	0.3593	0.2219	0.386	0.2276	0.3831	0.2762	0.1727	0.2125	0.3648	0.2794	0.1947	0.3459	0.3062	0.2848	0.326	0.2246	0.3026	0.3176	0.386	0.416	0.2369	0.3175	0.3521	0.2218	0.2516	0.361	0.3452	0.2844	0.3304	0.3373	0.3171	0.3461	0.2733	0.3798	0.3313	0.1749	0.3368	0.1449	0.3284	0.4771	0.3924	0.1972	0.2793	0.2743	0.2639	0.2037	0.3102	0.4442	0.225	0.2691	0.2464
1590.356	0.3831	0.3593	0.2257	0.3577	0.2619	0.3831	0.2422	0.1636	0.1686	0.3687	0.2794	0.1793	0.3629	0.3055	0.2848	0.2734	0.2284	0.2662	0.3175	0.3756	0.4014	0.2361	0.256	0.3522	0.2234	0.2016	0.4223	0.3564	0.2817	0.4339	0.4641	0.3261	0.3939	0.1281	0.3721	0.3168	0.1825	0.3679	0.1557	0.3263	0.4753	0.3952	0.1947	0.278	0.2284	0.3096	0.1641	0.2391	0.5037	0.2252	0.33	0.2694	0.3831	0.3593	0.2257	0.3777	0.2619	0.3831	0.2225	0.1636	0.1686	0.3432	0.2794	0.1793	0.3629	0.2323	0.2848	0.2946	0.2284	0.2657	0.3175	0.4029	0.3379	0.2361	0.2435	0.3522	0.1702	0.1543	0.4223	0.281	0.2051	0.3796	0.359	0.244	0.4428	0.1281	0.3215	0.3234	0.1825	0.3679	0.1557	0.3263	0.4753	0.3952	0.1982	0.271	0.1959	0.3278	0.1641	0.2391	0.4436	0.2252	0.3814	0.2398	0.3831	0.3593	0.2257	0.2557	0.2619	0.3831	0.2575	0.1636	0.1686	0.3664	0.2794	0.1793	0.3629	0.3099	0.2848	0.299	0.2284	0.2732	0.3175	0.2605	0.4119	0.239	0.2459	0.3522	0.2369	0.2555	0.4223	0.3381	0.2472	0.3257	0.3486	0.3244	0.346	0.1281	0.3862	0.284	0.1825	0.3679	0.1557	0.3263	0.4753	0.3952	0.1917	0.3236	0.2413	0.2809	0.226	0.2391	0.4512	0.2252	0.3165	0.2462
1590.357	0.383	0.3591	0.2287	0.3434	0.227	0.383	0.2711	0.1635	0.1639	0.3482	0.2792	0.1792	0.3608	0.2891	0.2849	0.2832	0.2313	0.2998	0.3174	0.3619	0.4248	0.2339	0.2735	0.3522	0.2146	0.2312	0.3321	0.3438	0.2378	0.412	0.3799	0.3224	0.3747	0.1687	0.3635	0.3351	0.1749	0.3653	0.1448	0.3291	0.4776	0.3923	0.1846	0.2526	0.2724	0.2878	0.159	0.3029	0.4678	0.2248	0.3082	0.2589	0.383	0.3591	0.2287	0.3514	0.2304	0.383	0.2248	0.1635	0.1639	0.3343	0.2792	0.1792	0.3608	0.2324	0.2849	0.2877	0.2313	0.2836	0.3174	0.3604	0.3584	0.2314	0.2552	0.3522	0.2042	0.1505	0.3321	0.2276	0.2879	0.3738	0.3527	0.2441	0.4427	0.1687	0.3184	0.3351	0.1749	0.3653	0.1448	0.3291	0.4776	0.3923	0.1824	0.2653	0.2525	0.2616	0.159	0.3029	0.4336	0.2248	0.3604	0.2338	0.383	0.3591	0.2287	0.3812	0.2304	0.383	0.2751	0.1635	0.1639	0.3684	0.2792	0.1792	0.3608	0.3103	0.2849	0.2935	0.2313	0.2971	0.3174	0.3895	0.4092	0.2314	0.3206	0.3522	0.2132	0.2555	0.3321	0.3336	0.2873	0.3219	0.3487	0.3248	0.346	0.1687	0.3839	0.3351	0.1749	0.3653	0.1448	0.3291	0.4776	0.3923	0.1931	0.2792	0.2742	0.2642	0.1995	0.3029	0.4504	0.2248	0.2596	0.2545
